Date,Open,High,Low,Close,Volume,Adj Close
2016-06-15,57.22,58.7,51.18,56.44,5212,56.44
2016-06-16,55.39,57.89,52.12,52.12,6090,52.12
2016-06-17,52.24,54.73,49.29,54.6,7554,54.6
2016-06-18,54.9,57.45,53.32,55.31,4912,55.31
2016-06-19,53.66,55.15,51.8,54.35,541,54.35
2016-06-20,52.03,52.74,50.29,52.15,6133,52.15
2016-06-21,52.03,52.74,51.01,51.5,6200,51.5
2016-06-22,55.73,57.98,53.47,54.92,5197,54.92
2016-06-23,55.64,58.23,55.3,55.3,6033,55.3
2016-06-24,57.7,58.56,56.03,56.03,5386,56.03
2016-06-25,57.65,59.95,54.69,55.59,5809,55.59
2016-06-26,56.43,58.08,53.54,55.54,614,55.54
2016-06-27,55.47,59.18,54.49,55.01,4606,55.01
2016-06-28,55.7,57.05,52.88,55.33,4952,55.33
2016-06-29,52.23,54.1,50.62,54.1,5016,54.1
2016-06-30,51.94,54.39,51.27,51.27,3219,51.27
2016-07-01,53.94,56.11,52.8,56.11,4567,56.11
2016-07-02,54.59,56.4,52.33,52.53,5229,52.53
2016-07-03,50.1,52.4,48.26,52.4,5670,52.4
2016-07-04,52.76,52.78,51.65,51.65,7458,51.65
2016-07-05,50.4,52.1,47.55,52.1,4210,52.1
2016-07-06,54.61,56.67,53.65,56.67,9165,56.67
2016-07-07,57.02,57.27,55.5,56.1,3569,56.1
2016-07-08,56.0,57.14,55.56,57.14,4541,57.14
2016-07-09,56.72,59.81,55.74,57.62,3503,57.62
2016-07-10,58.59,60.76,56.92,56.92,3432,56.92
2016-07-11,59.89,61.56,57.36,61.09,3112,61.09
2016-07-12,60.48,61.19,59.58,59.58,7119,59.58
2016-07-13,59.15,61.87,57.32,57.32,3331,57.32
2016-07-14,57.05,59.67,55.3,57.1,5376,57.1
2016-07-15,59.98,61.2,57.01,61.2,5484,61.2
2016-07-16,60.01,61.27,59.1,61.27,2111,61.27
2016-07-17,56.9,57.71,54.51,56.48,5509,56.48
2016-07-18,56.8,59.72,55.47,59.14,4747,59.14
2016-07-19,57.91,58.53,53.4,58.53,5540,58.53
2016-07-20,57.49,58.23,57.37,58.23,1368,58.23
2016-07-21,57.44,57.49,55.99,56.45,2333,56.45
2016-07-22,58.34,59.59,55.28,59.2,930,59.2
2016-07-23,62.79,65.9,61.14,61.14,4901,61.14
2016-07-24,57.81,60.03,56.55,58.05,4110,58.05
2016-07-25,56.93,59.93,52.61,56.26,5672,56.26
2016-07-26,54.96,57.96,53.54,57.96,2287,57.96
2016-07-27,53.42,57.52,52.13,57.52,6460,57.52
2016-07-28,57.05,57.94,53.58,56.27,4925,56.27
2016-07-29,56.63,58.02,54.15,54.15,4444,54.15
2016-07-30,53.62,54.54,52.75,54.12,1329,54.12
2016-07-31,53.12,54.9,51.66,54.9,4638,54.9
2016-08-01,53.96,55.7,52.17,54.66,4269,54.66
2016-08-02,52.61,53.61,51.07,52.98,7012,52.98
2016-08-03,53.32,55.38,50.25,53.14,2325,53.14
2016-08-04,50.19,52.96,46.83,52.96,6056,52.96
2016-08-05,51.9,55.47,48.97,48.97,6020,48.97
2016-08-06,45.09,47.58,41.82,44.87,6255,44.87
2016-08-07,45.83,48.73,44.61,48.73,1778,48.73
2016-08-08,51.15,52.38,49.56,51.98,3377,51.98
2016-08-09,50.68,51.59,50.04,51.59,5782,51.59
2016-08-10,42.82,141.75,40.2,40.2,3328,40.2
2016-08-11,40.91,42.81,38.65,40.01,5674,40.01
2016-08-12,42.41,45.3,39.95,42.69,6990,42.69
2016-08-13,45.74,46.01,43.68,44.39,3033,44.39
2016-08-14,43.28,48.24,42.36,44.76,3680,44.76
2016-08-15,49.4,51.07,48.21,50.86,5669,50.86
2016-08-16,49.56,50.87,48.92,50.87,4535,50.87
2016-08-17,47.35,50.05,44.01,50.05,7793,50.05
2016-08-18,48.23,50.34,45.49,47.23,2369,47.23
2016-08-19,47.97,48.72,45.94,47.45,5194,47.45
2016-08-20,44.95,46.44,44.6,44.6,4371,44.6
2016-08-21,49.7,52.53,46.11,51.83,4955,51.83
2016-08-22,51.7,52.14,49.62,52.14,1867,52.14
2016-08-23,51.92,52.08,51.39,51.39,1718,51.39
2016-08-24,49.24,50.36,48.12,49.26,4604,49.26
2016-08-25,49.62,53.42,48.78,53.42,2732,53.42
2016-08-26,52.55,55.25,51.1,51.9,240,51.9
2016-08-27,52.98,53.19,51.62,52.43,4254,52.43
2016-08-28,56.28,58.97,54.1,58.97,3710,58.97
2016-08-29,59.21,60.42,59.18,59.59,7574,59.59
2016-08-30,60.1,60.95,55.26,60.95,5303,60.95
2016-08-31,54.1,144.7,54.1,54.72,5228,54.72
2016-09-01,60.81,63.3,60.62,60.62,6264,60.62
2016-09-02,60.33,61.25,59.3,60.66,5160,60.66
2016-09-03,62.29,66.29,61.67,62.88,6928,62.88
2016-09-04,61.77,64.04,60.27,60.58,3633,60.58
2016-09-05,62.26,62.29,60.21,60.21,4271,60.21
2016-09-06,58.79,61.82,57.28,57.28,6880,57.28
2016-09-07,55.28,58.81,54.37,58.81,6861,58.81
2016-09-08,59.03,63.74,56.57,59.8,4853,59.8
2016-09-09,61.28,62.85,60.52,62.85,5909,62.85
2016-09-10,62.49,65.26,60.75,60.75,6173,60.75
2016-09-11,62.24,62.3,60.19,60.19,3610,60.19
2016-09-12,62.7,64.34,60.11,64.34,3528,64.34
2016-09-13,65.91,67.63,65.23,67.63,5762,67.63
2016-09-14,67.06,72.45,66.9,67.96,957,67.96
2016-09-15,66.56,69.79,65.46,65.47,2932,65.47
2016-09-16,64.78,65.94,62.96,65.94,6659,65.94
2016-09-17,65.66,67.67,63.96,64.65,2641,64.65
2016-09-18,60.94,61.67,60.36,60.86,8465,60.86
2016-09-19,60.16,63.8,55.7,58.19,3586,58.19
2016-09-20,59.7,62.99,58.26,59.58,7088,59.58
2016-09-21,61.57,63.5,61.13,61.42,5285,61.42
2016-09-22,60.44,62.41,57.38,58.85,6349,58.85
2016-09-23,59.2,59.91,56.53,59.29,6069,59.29
2016-09-24,59.52,60.07,57.54,57.54,2074,57.54
2016-09-25,57.88,59.03,55.91,55.91,4184,55.91
2016-09-26,60.05,61.34,57.94,57.94,7897,57.94
2016-09-27,56.79,57.92,56.38,57.92,3638,57.92
2016-09-28,62.69,63.91,58.74,62.5,5734,62.5
2016-09-29,61.01,61.88,60.38,61.65,3813,61.65
2016-09-30,64.66,65.41,62.44,62.44,7933,62.44
2016-10-01,62.76,64.26,60.74,61.19,3159,61.19
2016-10-02,64.92,67.12,64.84,64.99,3919,64.99
2016-10-03,66.67,66.71,66.14,66.64,4005,66.64
2016-10-04,63.39,64.93,60.0,60.0,3856,60.0
2016-10-05,61.09,62.48,60.2,61.06,3628,61.06
2016-10-06,59.51,61.14,58.22,60.87,6005,60.87
2016-10-07,62.43,65.18,59.85,63.0,4424,63.0
2016-10-08,60.66,64.03,58.34,62.19,4057,62.19
2016-10-09,60.83,62.34,59.54,61.99,5471,61.99
2016-10-10,60.43,60.75,59.7,60.75,4357,60.75
2016-10-11,60.24,60.94,57.79,59.73,6090,59.73
2016-10-12,63.63,65.96,62.39,62.55,4681,62.55
2016-10-13,62.98,64.59,62.8,64.59,5431,64.59
2016-10-14,64.69,66.94,62.3,62.3,5413,62.3
2016-10-15,64.52,66.81,61.62,64.74,4870,64.74
2016-10-16,67.34,69.7,66.66,66.66,5096,66.66
2016-10-17,65.14,66.28,62.69,63.35,4721,63.35
2016-10-18,62.8,64.65,62.27,62.6,6382,62.6
2016-10-19,64.43,65.2,61.96,61.96,4298,61.96
2016-10-20,62.57,63.16,61.82,63.16,5934,63.16
2016-10-21,60.87,62.48,59.38,59.65,3196,59.65
2016-10-22,62.06,62.75,60.68,62.0,7025,62.0
2016-10-23,59.06,61.34,58.22,59.82,4054,59.82
2016-10-24,59.99,61.38,58.96,58.96,7191,58.96
2016-10-25,59.52,60.87,55.36,60.87,9094,60.87
2016-10-26,55.79,56.13,55.18,55.18,1524,55.18
2016-10-27,56.27,61.96,53.65,54.32,4976,54.32
2016-10-28,55.16,57.02,53.75,57.02,6604,57.02
2016-10-29,57.27,59.85,56.66,56.66,4385,56.66
2016-10-30,59.59,62.06,58.94,58.94,5629,58.94
2016-10-31,53.68,53.91,52.1,53.79,6343,53.79
2016-11-01,54.82,57.79,53.3,56.15,6016,56.15
2016-11-02,60.76,60.99,58.69,59.3,5771,59.3
2016-11-03,59.98,61.02,59.51,59.62,3058,59.62
2016-11-04,58.19,59.1,56.77,59.1,8114,59.1
2016-11-05,57.04,58.81,54.48,56.28,7310,56.28
2016-11-06,59.4,59.98,58.92,58.92,4125,58.92
2016-11-07,59.54,61.62,59.13,60.61,4431,60.61
2016-11-08,60.69,63.34,58.42,60.54,3240,60.54
2016-11-09,61.55,63.83,61.44,63.83,6281,63.83
2016-11-10,61.69,61.77,61.19,61.58,8612,61.58
2016-11-11,60.18,60.99,59.27,60.76,4646,60.76
2016-11-12,59.07,59.45,58.4,59.45,5982,59.45
2016-11-13,61.45,64.04,60.3,60.35,3349,60.35
2016-11-14,63.31,67.26,61.55,61.55,3383,61.55
2016-11-15,63.04,64.15,61.64,61.64,7773,61.64
2016-11-16,60.05,63.37,59.03,63.37,7120,63.37
2016-11-17,61.95,65.99,60.83,60.83,5176,60.83
2016-11-18,56.89,60.29,55.73,55.73,4959,55.73
2016-11-19,56.69,57.36,54.29,56.73,5391,56.73
2016-11-20,58.23,62.14,57.04,57.2,1291,57.2
2016-11-21,58.08,60.67,57.09,60.67,2132,60.67
2016-11-22,63.16,64.22,60.93,63.96,5253,63.96
2016-11-23,61.08,61.77,58.12,60.98,6964,60.98
2016-11-24,59.37,59.65,58.06,58.06,1133,58.06
2016-11-25,56.72,59.51,54.35,54.57,5417,54.57
2016-11-26,53.39,54.86,52.99,53.85,3474,53.85
2016-11-27,52.68,54.51,51.27,51.97,4217,51.97
2016-11-28,50.49,54.42,46.08,47.49,714,47.49
2016-11-29,50.59,52.99,50.38,52.79,6000,52.79
2016-11-30,56.96,58.27,54.8,57.0,6872,57.0
2016-12-01,57.02,59.53,55.96,56.85,3466,56.85
2016-12-02,56.58,58.14,54.11,55.86,4901,55.86
2016-12-03,58.0,58.46,57.45,57.66,8078,57.66
2016-12-04,57.37,59.14,55.74,55.86,2614,55.86
2016-12-05,56.67,57.61,54.56,55.78,5843,55.78
2016-12-06,57.96,61.62,57.15,58.24,7006,58.24
2016-12-07,58.06,60.66,57.7,57.7,7694,57.7
2016-12-08,54.97,55.46,51.91,53.73,5830,53.73
2016-12-09,52.14,52.88,49.16,49.16,5829,49.16
2016-12-10,46.44,49.55,44.33,47.19,5902,47.19
2016-12-11,48.01,49.44,46.77,49.44,5852,49.44
2016-12-12,48.64,49.66,45.87,46.14,2304,46.14
2016-12-13,48.93,52.68,46.79,47.17,6759,47.17
2016-12-14,49.3,50.65,47.69,50.55,5479,50.55
2016-12-15,49.86,51.98,46.63,46.63,6782,46.63
2016-12-16,48.07,48.3,45.1,45.1,4196,45.1
2016-12-17,44.29,45.34,42.97,43.08,6820,43.08
2016-12-18,44.99,48.46,41.51,43.21,5688,43.21
2016-12-19,43.42,44.64,40.58,44.07,270,44.07
2016-12-20,42.16,42.94,41.44,42.91,254,42.91
2016-12-21,42.19,44.96,41.01,41.92,5447,41.92
2016-12-22,38.88,40.85,37.26,40.85,5547,40.85
2016-12-23,37.52,135.95,37.52,38.1,5058,38.1
2016-12-24,35.16,36.66,34.77,35.1,4680,35.1
2016-12-25,35.81,37.51,33.44,36.51,5144,36.51
2016-12-26,37.44,39.06,35.49,38.53,5334,38.53
2016-12-27,34.96,37.57,33.89,34.72,1985,34.72
2016-12-28,34.64,36.16,33.74,35.06,4809,35.06
2016-12-29,33.38,33.61,31.9,31.98,4564,31.98
2016-12-30,32.39,32.45,31.82,32.38,4015,32.38
2016-12-31,29.97,32.19,29.72,32.19,6891,32.19
2017-01-01,33.65,36.81,33.12,34.27,6792,34.27
2017-01-02,33.78,36.67,32.24,32.3,4531,32.3
2017-01-03,31.53,32.22,28.83,32.22,3284,32.22
2017-01-04,30.58,31.35,28.93,28.93,5580,28.93
2017-01-05,29.52,30.5,27.83,29.16,8562,29.16
2017-01-06,33.84,34.77,32.0,32.0,3256,32.0
2017-01-07,29.69,32.15,28.44,28.56,5553,28.56
2017-01-08,30.64,31.35,30.02,31.16,7544,31.16
2017-01-09,33.38,36.71,32.05,34.92,6161,34.92
2017-01-10,34.44,36.01,30.48,35.62,5181,35.62
2017-01-11,34.9,35.67,34.83,34.83,6489,34.83
2017-01-12,34.19,36.98,32.02,34.88,6113,34.88
2017-01-13,37.71,40.33,33.84,37.74,5490,37.74
2017-01-14,38.07,39.36,35.6,39.36,5499,39.36
2017-01-15,39.95,42.33,38.9,42.33,2212,42.33
2017-01-16,39.58,40.24,39.33,39.54,6244,39.54
2017-01-17,38.37,39.95,36.48,36.48,4926,36.48
2017-01-18,36.43,36.85,33.2,35.0,2714,35.0
2017-01-19,37.91,39.67,36.87,36.87,5442,36.87
2017-01-20,35.79,37.12,33.35,36.2,1411,36.2
2017-01-21,35.53,35.99,34.78,34.78,4468,34.78
2017-01-22,35.39,37.01,34.25,37.01,8050,37.01
2017-01-23,34.52,35.46,32.67,34.5,5106,34.5
2017-01-24,35.34,38.7,34.32,36.74,4558,36.74
2017-01-25,36.9,38.32,34.4,37.09,5947,37.09
2017-01-26,37.02,37.2,32.53,35.05,6949,35.05
2017-01-27,34.66,34.67,33.01,33.96,5657,33.96
2017-01-28,35.91,36.87,32.57,34.62,5977,34.62
2017-01-29,34.92,36.27,33.67,36.27,3314,36.27
2017-01-30,37.86,40.13,33.71,39.8,14830,39.8
2017-01-31,38.14,40.41,35.67,38.13,3545,38.13
2017-02-01,40.24,40.43,38.14,38.14,7178,38.14
2017-02-02,39.93,41.12,38.41,38.82,5903,38.82
2017-02-03,42.1,44.06,41.05,43.75,4161,43.75
2017-02-04,44.05,45.82,41.83,41.83,7650,41.83
2017-02-05,46.41,46.66,43.93,46.51,4992,46.51
2017-02-06,49.62,51.2,47.19,47.19,4253,47.19
2017-02-07,46.91,48.3,43.54,45.87,3619,45.87
2017-02-08,44.89,45.79,43.5,45.77,4994,45.77
2017-02-09,44.52,47.35,43.94,44.16,2887,44.16
2017-02-10,46.71,48.34,45.34,47.4,2649,47.4
2017-02-11,45.63,47.64,44.19,46.99,1490,46.99
2017-02-12,47.98,49.92,47.41,47.41,3369,47.41
2017-02-13,49.64,50.63,47.83,48.98,4998,48.98
2017-02-14,48.03,50.02,47.05,47.05,5527,47.05
2017-02-15,47.28,50.56,44.32,50.56,3977,50.56
2017-02-16,52.76,54.03,50.43,54.03,5097,54.03
2017-02-17,54.92,55.18,53.15,54.69,4160,54.69
2017-02-18,53.35,54.08,52.85,53.2,5822,53.2
2017-02-19,53.73,54.06,51.36,51.92,4362,51.92
2017-02-20,51.81,54.57,51.3,53.24,7239,53.24
2017-02-21,52.95,53.25,51.32,51.32,1420,51.32
2017-02-22,51.62,55.74,51.09,53.65,5062,53.65
2017-02-23,55.18,57.19,51.1,56.51,6337,56.51
2017-02-24,56.0,57.82,55.43,57.82,3931,57.82
2017-02-25,55.66,57.44,54.87,57.44,6867,57.44
2017-02-26,58.18,59.52,55.6,55.6,5448,55.6
2017-02-27,56.33,56.43,53.96,56.02,4994,56.02
2017-02-28,56.56,59.33,56.13,56.9,4269,56.9
2017-03-01,55.04,57.46,53.04,53.04,3649,53.04
2017-03-02,55.36,56.31,54.37,55.97,5100,55.97
2017-03-03,55.6,56.59,52.03,54.21,2904,54.21
2017-03-04,51.18,51.96,50.48,51.96,6512,51.96
2017-03-05,52.29,55.57,51.85,55.57,5015,55.57
2017-03-06,56.29,56.39,55.64,55.64,5354,55.64
2017-03-07,56.67,58.35,55.25,55.35,3072,55.35
2017-03-08,55.96,58.05,52.52,54.51,1952,54.51
2017-03-09,53.06,53.2,49.28,51.9,5472,51.9
2017-03-10,53.83,56.47,50.17,56.47,6989,56.47
2017-03-11,55.52,58.15,52.94,54.62,7692,54.62
2017-03-12,54.98,55.74,53.19,55.74,5212,55.74
2017-03-13,51.86,53.32,49.38,50.1,6035,50.1
2017-03-14,49.51,51.15,48.88,50.52,3831,50.52
2017-03-15,49.79,52.43,48.78,48.78,2687,48.78
2017-03-16,47.16,47.5,46.36,46.84,3739,46.84
2017-03-17,46.64,47.98,44.11,47.98,3894,47.98
2017-03-18,46.31,48.41,45.77,47.65,3554,47.65
2017-03-19,43.45,44.35,40.99,42.55,3896,42.55
2017-03-20,41.8,43.94,38.47,43.94,3831,43.94
2017-03-21,45.55,46.58,45.2,46.58,6766,46.58
2017-03-22,45.33,48.66,43.56,47.63,167,47.63
2017-03-23,48.95,51.01,46.7,48.2,6801,48.2
2017-03-24,46.2,47.06,45.81,47.06,2768,47.06
2017-03-25,45.43,47.83,42.96,44.23,6572,44.23
2017-03-26,42.83,46.05,40.01,44.53,3894,44.53
2017-03-27,43.11,46.16,41.9,41.9,4491,41.9
2017-03-28,40.21,43.62,37.99,37.99,3248,37.99
2017-03-29,40.19,42.96,38.79,40.59,1116,40.59
2017-03-30,39.71,39.81,37.07,38.57,3754,38.57
2017-03-31,37.24,39.9,36.62,39.9,6741,39.9
2017-04-01,42.29,44.3,40.69,42.27,6460,42.27
2017-04-02,40.83,41.18,39.91,40.28,5980,40.28
2017-04-03,41.64,42.75,40.96,42.75,6973,42.75
2017-04-04,46.14,49.06,44.5,44.5,3699,44.5
2017-04-05,45.79,47.82,44.26,44.99,3273,44.99
2017-04-06,40.12,41.11,39.62,41.11,2275,41.11
2017-04-07,38.15,39.23,36.13,39.23,4264,39.23
2017-04-08,39.53,41.63,39.4,41.63,5987,41.63
2017-04-09,39.71,40.38,36.58,39.37,4712,39.37
2017-04-10,40.61,40.8,37.35,38.77,3789,38.77
2017-04-11,40.39,42.73,35.67,42.73,7479,42.73
2017-04-12,44.36,45.13,40.75,42.78,4555,42.78
2017-04-13,42.98,43.74,38.77,43.74,5124,43.74
2017-04-14,43.82,45.92,43.35,44.25,3293,44.25
2017-04-15,39.67,39.8,39.17,39.64,3681,39.64
2017-04-16,37.08,37.42,35.81,35.96,958,35.96
2017-04-17,30.55,30.81,29.71,29.71,1817,29.71
2017-04-18,30.18,30.64,27.87,27.87,3067,27.87
2017-04-19,30.14,30.47,27.38,29.28,7573,29.28
2017-04-20,30.05,31.92,28.81,29.56,2552,29.56
2017-04-21,31.6,33.79,31.19,33.25,3505,33.25
2017-04-22,35.03,38.52,33.57,38.52,6640,38.52
2017-04-23,40.08,42.19,39.88,42.19,4708,42.19
2017-04-24,44.19,46.99,42.47,45.47,3271,45.47
2017-04-25,46.23,48.3,44.54,45.33,6156,45.33
2017-04-26,46.76,48.83,44.62,44.94,2847,44.94
2017-04-27,47.07,50.46,45.33,45.33,6723,45.33
2017-04-28,43.66,44.0,42.23,42.23,4470,42.23
2017-04-29,41.05,41.91,39.61,40.97,4584,40.97
2017-04-30,42.96,45.41,42.19,43.42,7976,43.42
2017-05-01,46.03,47.42,45.19,47.42,7487,47.42
2017-05-02,44.99,46.81,41.65,41.65,1667,41.65
2017-05-03,43.4,46.1,41.2,43.1,2955,43.1
2017-05-04,41.37,42.6,37.63,41.26,6174,41.26
2017-05-05,38.57,40.18,35.1,35.1,6423,35.1
2017-05-06,31.36,32.78,29.07,29.07,8320,29.07
2017-05-07,29.4,32.99,27.51,27.51,4742,27.51
2017-05-08,29.16,31.06,29.1,31.06,4622,31.06
2017-05-09,132.8,135.25,129.51,134.6,6578,134.6
2017-05-10,134.03,136.2,133.57,133.57,5896,133.57
2017-05-11,133.48,134.12,129.67,133.61,7660,133.61
2017-05-12,130.08,131.42,128.45,128.96,2795,128.96
2017-05-13,128.38,131.8,125.95,127.7,3048,127.7
2017-05-14,128.32,130.73,128.03,128.31,4330,128.31
2017-05-15,124.83,126.1,123.56,125.46,1896,125.46
2017-05-16,124.44,128.35,122.82,122.82,3446,122.82
2017-05-17,122.24,123.21,121.84,121.93,4727,121.93
2017-05-18,120.78,120.9,118.3,118.3,9835,118.3
2017-05-19,118.93,119.67,117.19,117.19,4374,117.19
2017-05-20,115.64,117.3,113.44,115.49,6548,115.49
2017-05-21,116.82,118.69,114.03,114.03,5086,114.03
2017-05-22,112.24,114.02,110.95,111.94,3950,111.94
2017-05-23,111.69,112.64,111.11,111.96,6697,111.96
2017-05-24,113.79,114.65,113.16,113.31,6801,113.31
2017-05-25,110.46,112.54,107.65,110.02,5548,110.02
2017-05-26,109.75,110.67,109.61,110.67,4068,110.67
2017-05-27,111.33,111.54,109.69,111.0,3917,111.0
2017-05-28,112.42,114.2,108.93,113.23,3324,113.23
2017-05-29,114.3,117.16,111.58,115.46,6006,115.46
2017-05-30,114.59,117.16,110.13,112.25,3156,112.25
2017-05-31,110.52,111.3,107.34,107.34,5384,107.34
2017-06-01,106.47,109.26,105.98,106.55,6591,106.55
2017-06-02,99.1,99.17,96.73,98.91,2393,98.91
2017-06-03,98.04,102.25,95.33,101.0,5969,101.0
2017-06-04,104.4,105.18,103.78,104.97,7899,104.97
2017-06-05,106.7,107.05,105.71,105.9,5996,105.9
2017-06-06,104.33,106.39,103.31,103.31,8383,103.31
2017-06-07,101.71,103.6,101.62,102.14,1297,102.14
2017-06-08,98.87,101.48,98.7,99.24,2873,99.24
2017-06-09,99.27,100.0,98.02,100.0,8269,100.0
2017-06-10,102.25,105.05,100.9,103.1,8016,103.1
2017-06-11,103.88,104.75,103.22,103.64,3402,103.64
2017-06-12,102.19,104.16,98.93,104.16,4120,104.16
2017-06-13,104.53,104.78,102.57,102.98,5865,102.98
2017-06-14,104.25,104.6,103.93,104.56,5949,104.56
2017-06-15,102.71,105.89,100.6,103.9,4614,103.9
2017-06-16,108.67,108.75,107.98,107.98,5786,107.98
2017-06-17,109.52,109.88,106.57,109.88,6413,109.88
2017-06-18,107.88,110.57,105.48,107.46,7974,107.46
2017-06-19,107.51,107.52,105.86,107.2,6195,107.2
2017-06-20,107.83,109.16,106.42,106.42,5948,106.42
2017-06-21,105.93,106.98,103.37,105.69,5016,105.69
2017-06-22,103.22,103.66,102.68,102.68,6451,102.68
2017-06-23,104.09,104.5,98.59,102.42,6064,102.42
2017-06-24,100.84,103.32,99.89,101.13,5771,101.13
2017-06-25,99.5,101.88,98.62,100.0,3131,100.0
2017-06-26,98.09,99.21,97.7,99.12,5958,99.12
2017-06-27,97.26,99.56,95.52,99.56,3309,99.56
2017-06-28,99.96,100.04,98.84,100.04,2886,100.04
2017-06-29,100.84,101.47,97.59,98.18,5758,98.18
2017-06-30,96.45,99.12,95.92,95.92,5687,95.92
2017-07-01,92.29,96.1,90.46,92.91,4566,92.91
2017-07-02,91.36,93.19,90.46,91.86,5601,91.86
2017-07-03,92.06,93.74,91.2,93.74,4941,93.74
2017-07-04,94.41,95.76,92.28,92.28,5801,92.28
2017-07-05,90.04,91.02,89.97,91.02,6541,91.02
2017-07-06,92.04,96.77,91.99,93.86,28,93.86
2017-07-07,92.6,94.32,92.1,92.1,7628,92.1
2017-07-08,95.15,96.89,93.09,96.89,5318,96.89
2017-07-09,97.11,97.73,95.39,97.18,4465,97.18
2017-07-10,97.06,97.43,95.68,97.29,6810,97.29
2017-07-11,96.77,100.26,93.69,98.63,3226,98.63
2017-07-12,96.13,97.97,95.47,95.52,2754,95.52
2017-07-13,98.66,98.71,98.06,98.06,3798,98.06
2017-07-14,97.61,98.3,94.36,96.44,6508,96.44
2017-07-15,92.54,94.17,90.33,92.96,4779,92.96
2017-07-16,89.4,91.37,89.4,91.37,6977,91.37
2017-07-17,89.8,91.66,87.87,91.66,3447,91.66
2017-07-18,90.08,92.61,89.78,89.78,4048,89.78
2017-07-19,94.19,95.42,88.67,95.42,10989,95.42
2017-07-20,94.64,95.34,91.78,95.34,8000,95.34
2017-07-21,93.67,93.83,91.41,91.41,4229,91.41
2017-07-22,90.92,93.23,88.12,92.12,5411,92.12
2017-07-23,91.03,91.73,88.54,89.66,2472,89.66
2017-07-24,85.75,88.23,84.24,85.81,4624,85.81
2017-07-25,85.14,88.2,82.18,85.83,3747,85.83
2017-07-26,83.96,84.64,83.51,84.14,3834,84.14
2017-07-27,82.55,84.49,79.42,84.22,6011,84.22
2017-07-28,85.59,87.02,84.55,85.42,5675,85.42
2017-07-29,87.79,89.97,86.41,86.41,3445,86.41
2017-07-30,83.05,86.62,82.26,85.09,6060,85.09
2017-07-31,85.96,86.62,84.24,86.15,8919,86.15
2017-08-01,83.27,84.5,82.48,82.48,2481,82.48
2017-08-02,77.85,81.08,74.9,74.9,7368,74.9
2017-08-03,77.99,78.83,77.45,78.19,7802,78.19
2017-08-04,76.71,78.1,74.29,76.63,6340,76.63
2017-08-05,76.73,78.39,74.42,75.81,3047,75.81
2017-08-06,76.98,78.26,75.14,78.26,5593,78.26
2017-08-07,78.99,81.26,76.74,78.72,6436,78.72
2017-08-08,80.69,80.85,79.04,79.04,5883,79.04
2017-08-09,81.01,81.69,78.22,80.41,5720,80.41
2017-08-10,78.97,79.8,78.49,79.8,5152,79.8
2017-08-11,81.56,83.68,80.89,82.32,4402,82.32
2017-08-12,82.25,84.15,80.66,84.15,4796,84.15
2017-08-13,81.15,82.45,80.76,82.24,7817,82.24
2017-08-14,85.67,89.78,85.27,89.78,7200,89.78
2017-08-15,89.03,94.29,87.68,90.55,6490,90.55
2017-08-16,85.21,86.17,81.64,85.13,7183,85.13
2017-08-17,83.16,83.71,80.79,82.35,8354,82.35
2017-08-18,81.2,83.27,79.96,81.76,3780,81.76
2017-08-19,80.56,86.98,78.56,78.56,3262,78.56
2017-08-20,78.94,79.54,76.57,78.92,8612,78.92
2017-08-21,79.87,83.73,79.31,82.67,4467,82.67
2017-08-22,83.43,86.33,80.89,86.33,413,86.33
2017-08-23,87.51,92.7,86.48,88.29,6360,88.29
2017-08-24,89.47,90.68,88.95,90.52,7705,90.52
2017-08-25,90.5,91.66,88.11,91.66,2085,91.66
2017-08-26,92.48,95.58,89.49,91.2,4312,91.2
2017-08-27,94.11,95.71,91.57,95.71,4985,95.71
2017-08-28,94.55,95.92,90.92,95.85,5417,95.85
2017-08-29,96.97,97.71,95.97,96.61,8873,96.61
2017-08-30,95.47,97.04,92.79,92.79,5822,92.79
2017-08-31,92.27,93.1,90.16,90.16,6169,90.16
2017-09-01,88.12,88.98,84.98,84.98,7594,84.98
2017-09-02,82.98,84.91,81.54,84.7,1674,84.7
2017-09-03,82.51,83.41,81.78,81.78,9041,81.78
2017-09-04,79.34,82.34,78.21,78.21,6534,78.21
2017-09-05,79.82,82.74,79.71,80.58,7976,80.58
2017-09-06,82.12,83.46,76.7,80.93,5636,80.93
2017-09-07,82.23,86.49,82.09,82.09,8104,82.09
2017-09-08,82.26,83.34,80.41,83.34,4193,83.34
2017-09-09,78.82,82.5,75.29,75.29,4680,75.29
2017-09-10,75.99,76.99,74.18,76.61,4352,76.61
2017-09-11,75.97,77.57,72.8,77.57,3086,77.57
2017-09-12,78.34,133.8,74.85,133.8,4349,133.8
2017-09-13,135.78,138.82,134.59,138.82,6605,138.82
2017-09-14,140.96,142.0,138.79,139.0,6163,139.0
2017-09-15,140.06,142.93,139.33,139.66,4927,139.66
2017-09-16,139.81,141.89,138.02,138.02,8767,138.02
2017-09-17,136.99,137.99,135.29,137.99,3849,137.99
2017-09-18,136.46,136.74,133.89,135.59,6271,135.59
2017-09-19,133.87,135.24,129.18,134.69,4172,134.69
2017-09-20,134.95,135.56,133.41,134.85,5430,134.85
2017-09-21,136.55,139.1,136.15,136.48,5791,136.48
2017-09-22,135.76,138.33,134.78,138.33,6105,138.33
2017-09-23,138.53,139.33,136.26,139.33,731,139.33
